Area Code,State,Market,Market Size,Profit,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,Date,Product Type,Product,Type
904,Florida,East,Major Market,132,261,102,54,31,666,90,90,130,220,3,11/01/2011,Coffee,Decaf Irish Cream,Decaf
904,Florida,East,Major Market,63,154,63,28,17,864,80,60,100,160,13,08/01/2010,Tea,Green Tea,Regular
904,Florida,East,Major Market,49,126,51,26,14,857,60,50,80,130,13,09/01/2010,Tea,Green Tea,Regular
904,Florida,East,Major Market,70,129,49,25,13,767,60,50,80,130,13,03/01/2011,Tea,Green Tea,Regular
904,Florida,East,Major Market,70,129,49,25,13,779,60,50,80,130,13,04/01/2011,Tea,Green Tea,Regular
904,Florida,East,Major Market,87,153,63,26,17,864,80,60,100,160,13,08/01/2011,Tea,Green Tea,Regular
904,Florida,East,Major Market,42,83,31,19,8,856,40,30,50,80,13,11/01/2011,Tea,Green Tea,Regular
904,Florida,East,Major Market,58,195,83,54,27,433,80,70,120,190,6,04/01/2010,Espresso,Decaf Espresso,Decaf
904,Florida,East,Major Market,101,229,99,55,32,565,80,90,130,220,6,08/01/2011,Espresso,Decaf Espresso,Decaf
904,Florida,East,Major Market,15,54,22,19,7,573,20,0,20,20,8,10/01/2011,Herbal Tea,Chamomile,Decaf
904,Florida,East,Major Market,18,60,24,20,7,567,20,10,30,40,8,12/01/2011,Herbal Tea,Chamomile,Decaf
904,Florida,East,Major Market,19,133,59,55,22,403,30,40,60,100,9,07/01/2010,Herbal Tea,Lemon,Decaf
904,Florida,East,Major Market,20,134,54,56,20,312,20,40,50,90,9,01/01/2011,Herbal Tea,Lemon,Decaf
904,Florida,East,Major Market,18,126,53,53,20,306,20,40,50,90,9,02/01/2011,Herbal Tea,Lemon,Decaf
904,Florida,East,Major Market,23,129,58,51,22,338,30,40,60,100,9,05/01/2011,Herbal Tea,Lemon,Decaf
904,Florida,East,Major Market,55,189,86,48,26,1081,50,60,80,140,10,07/01/2010,Herbal Tea,Mint,Decaf
904,Florida,East,Major Market,71,185,80,46,24,1055,40,40,50,90,10,10/01/2011,Herbal Tea,Mint,Decaf
904,Florida,East,Major Market,30,85,34,21,9,821,50,30,60,90,11,04/01/2010,Tea,Darjeeling,Regular
904,Florida,East,Major Market,45,91,34,21,9,821,50,30,60,90,11,04/01/2011,Tea,Darjeeling,Regular
909,California,West,Major Market,-27,132,104,55,33,685,-20,130,30,160,1,02/01/2010,Coffee,Amaretto,Regular
909,California,West,Major Market,-110,116,122,61,39,2555,-60,170,-20,150,1,10/01/2011,Coffee,Amaretto,Regular
909,California,West,Major Market,-120,138,162,96,53,3421,-120,200,-30,170,3,09/01/2010,Coffee,Decaf Irish Cream,Decaf
909,California,West,Major Market,-127,146,173,100,57,3909,-130,200,-30,170,3,11/01/2010,Coffee,Decaf Irish Cream,Decaf
909,California,West,Major Market,-217,200,238,113,78,2797,-150,290,-40,250,3,07/01/2011,Coffee,Decaf Irish Cream,Decaf
909,California,West,Major Market,362,681,295,121,97,1714,250,280,370,650,6,08/01/2011,Espresso,Decaf Espresso,Decaf
909,California,West,Major Market,99,197,87,37,28,564,70,70,100,170,10,07/01/2011,Herbal Tea,Mint,Decaf
914,New York,East,Major Market,508,902,364,166,127,2617,370,340,520,860,2,08/01/2011,Coffee,Columbian,Regular
914,New York,East,Major Market,70,131,50,26,14,589,50,50,70,120,13,11/01/2011,Tea,Green Tea,Regular
914,New York,East,Major Market,-205,66,125,146,113,1382,-190,120,-60,60,5,04/01/2010,Espresso,Caffe Mocha,Regular
914,New York,East,Major Market,-236,72,144,164,131,1979,-210,130,-60,70,5,06/01/2010,Espresso,Caffe Mocha,Regular
914,New York,East,Major Market,-300,74,125,146,113,3142,-170,110,-60,50,5,10/01/2011,Espresso,Caffe Mocha,Regular
914,New York,East,Major Market,-300,65,121,142,109,3385,-190,110,-60,50,5,11/01/2011,Espresso,Caffe Mocha,Regular
914,New York,East,Major Market,-119,182,214,87,66,1480,-80,160,-20,140,10,03/01/2010,Herbal Tea,Mint,Decaf
914,New York,East,Major Market,-156,160,225,91,69,4742,-120,160,-50,110,10,11/01/2010,Herbal Tea,Mint,Decaf
914,New York,East,Major Market,-197,196,244,90,75,2636,-100,180,-30,150,10,06/01/2011,Herbal Tea,Mint,Decaf
914,New York,East,Major Market,-226,196,260,95,80,3076,-110,190,-40,150,10,07/01/2011,Herbal Tea,Mint,Decaf
914,New York,East,Major Market,184,298,123,42,34,947,150,130,190,320,11,06/01/2011,Tea,Darjeeling,Regular
914,New York,East,Major Market,133,301,123,45,34,941,150,130,190,320,12,08/01/2010,Tea,Earl Grey,Regular
914,New York,East,Major Market,153,254,104,38,29,952,120,110,160,270,12,07/01/2011,Tea,Earl Grey,Regular
914,New York,East,Major Market,188,309,118,45,33,930,130,120,170,290,12,11/01/2011,Tea,Earl Grey,Regular
914,New York,East,Major Market,349,601,239,90,66,1262,250,220,330,550,7,04/01/2011,Espresso,Regular Espresso,Regular
915,Texas,South,Major Market,26,92,40,26,13,536,40,40,60,100,3,11/01/2010,Coffee,Decaf Irish Cream,Decaf
915,Texas,South,Major Market,104,206,84,39,27,603,110,100,140,240,3,03/01/2011,Coffee,Decaf Irish Cream,Decaf
915,Texas,South,Major Market,188,309,118,45,33,930,100,90,130,220,5,11/01/2011,Espresso,Caffe Mocha,Regular
915,Texas,South,Major Market,78,187,76,33,21,580,80,40,80,120,6,10/01/2010,Espresso,Decaf Espresso,Decaf
915,Texas,South,Major Market,27,123,52,44,17,361,50,40,80,120,8,05/01/2010,Herbal Tea,Chamomile,Decaf
915,Texas,South,Major Market,49,149,60,47,19,329,50,50,80,130,8,02/01/2011,Herbal Tea,Chamomile,Decaf
915,Texas,South,Major Market,37,122,52,41,17,361,50,40,80,120,8,05/01/2011,Herbal Tea,Chamomile,Decaf
915,Texas,South,Major Market,52,129,49,37,15,351,40,40,70,110,9,03/01/2011,Herbal Tea,Lemon,Decaf
916,California,West,Major Market,-2,145,95,52,30,608,30,110,70,180,1,01/01/2010,Coffee,Amaretto,Regular
916,California,West,Major Market,-61,133,109,57,34,796,-30,130,20,150,1,03/01/2011,Coffee,Amaretto,Regular
916,California,West,Major Market,-83,124,113,59,36,2758,-50,130,0,130,1,11/01/2011,Coffee,Amaretto,Regular
916,California,West,Major Market,-141,159,191,109,63,1564,-150,240,-50,190,3,04/01/2010,Coffee,Decaf Irish Cream,Decaf
916,California,West,Major Market,26,290,121,143,110,712,30,110,160,270,5,02/01/2010,Espresso,Caffe Mocha,Regular
916,California,West,Major Market,39,309,121,143,110,712,30,110,160,270,5,02/01/2011,Espresso,Caffe Mocha,Regular
916,California,West,Major Market,39,308,121,142,109,912,40,110,170,280,5,11/01/2011,Espresso,Caffe Mocha,Regular
916,California,West,Major Market,211,567,243,113,80,1260,210,230,310,540,6,03/01/2010,Espresso,Decaf Espresso,Decaf
916,California,West,Major Market,197,320,132,45,36,994,140,110,170,280,8,08/01/2011,Herbal Tea,Chamomile,Decaf
916,California,West,Major Market,132,224,86,35,24,1003,80,80,110,190,8,12/01/2011,Herbal Tea,Chamomile,Decaf
916,California,West,Major Market,249,678,311,118,96,1296,240,260,330,590,9,08/01/2010,Herbal Tea,Lemon,Decaf
916,California,West,Major Market,134,302,123,45,34,959,110,90,130,220,11,12/01/2010,Tea,Darjeeling,Regular
916,California,West,Major Market,125,211,81,33,22,441,70,50,80,130,12,03/01/2011,Tea,Earl Grey,Regular
916,California,West,Major Market,167,532,266,99,74,1797,170,250,260,510,4,08/01/2010,Espresso,Caffe Latte,Regular
916,California,West,Major Market,157,501,250,94,70,1820,160,240,240,480,4,12/01/2010,Espresso,Caffe Latte,Regular
917,New York,East,Major Market,245,645,258,142,90,2067,250,240,370,610,2,02/01/2010,Coffee,Columbian,Regular
917,New York,East,Major Market,312,790,316,162,110,2580,320,300,450,750,2,09/01/2010,Coffee,Columbian,Regular
917,New York,East,Major Market,493,882,356,165,124,2476,350,340,500,840,2,06/01/2011,Coffee,Columbian,Regular
917,New York,East,Major Market,92,541,302,147,114,1518,90,220,200,420,9,09/01/2010,Herbal Tea,Lemon,Decaf
917,New York,East,Major Market,392,618,228,88,63,1402,280,210,350,560,7,02/01/2011,Espresso,Regular Espresso,Regular
917,New York,East,Major Market,565,719,211,83,59,933,390,200,460,660,7,11/01/2011,Espresso,Regular Espresso,Regular
918,Oklahoma,South,Small Market,29,100,44,27,14,618,50,50,70,120,2,02/01/2010,Coffee,Columbian,Regular
918,Oklahoma,South,Small Market,29,98,43,26,14,613,50,50,70,120,2,03/01/2010,Coffee,Columbian,Regular
918,Oklahoma,South,Small Market,29,99,43,27,14,597,50,50,70,120,2,06/01/2010,Coffee,Columbian,Regular
918,Oklahoma,South,Small Market,74,205,90,41,29,572,140,130,160,290,2,10/01/2010,Coffee,Columbian,Regular
918,Oklahoma,South,Small Market,71,200,88,41,29,561,90,100,130,230,2,11/01/2010,Coffee,Columbian,Regular
918,Oklahoma,South,Small Market,49,113,46,27,15,608,60,50,80,130,2,04/01/2011,Coffee,Columbian,Regular
918,Oklahoma,South,Small Market,41,98,43,24,14,602,50,50,70,120,2,05/01/2011,Coffee,Columbian,Regular
918,Oklahoma,South,Small Market,110,218,90,41,29,572,140,130,160,290,2,10/01/2011,Coffee,Columbian,Regular
918,Oklahoma,South,Small Market,105,213,88,41,29,561,90,100,130,230,2,11/01/2011,Coffee,Columbian,Regular
918,Oklahoma,South,Small Market,21,66,27,18,7,859,60,30,60,90,3,10/01/2010,Coffee,Decaf Irish Cream,Decaf
918,Oklahoma,South,Small Market,44,90,32,21,8,821,50,40,60,100,3,01/01/2011,Coffee,Decaf Irish Cream,Decaf
918,Oklahoma,South,Small Market,30,70,29,19,8,835,40,30,50,80,3,05/01/2011,Coffee,Decaf Irish Cream,Decaf
918,Oklahoma,South,Small Market,26,59,24,16,6,856,30,30,40,70,3,06/01/2011,Coffee,Decaf Irish Cream,Decaf
918,Oklahoma,South,Small Market,22,56,23,17,6,868,40,20,50,70,3,07/01/2011,Coffee,Decaf Irish Cream,Decaf
918,Oklahoma,South,Small Market,22,55,22,16,6,865,30,20,40,60,3,08/01/2011,Coffee,Decaf Irish Cream,Decaf
918,Oklahoma,South,Small Market,42,87,33,21,9,870,50,30,60,90,3,12/01/2011,Coffee,Decaf Irish Cream,Decaf
918,Oklahoma,South,Small Market,17,56,22,17,6,452,30,10,30,40,5,02/01/2010,Espresso,Caffe Mocha,Regular
918,Oklahoma,South,Small Market,15,53,21,17,5,449,30,10,30,40,5,03/01/2010,Espresso,Caffe Mocha,Regular
918,Oklahoma,South,Small Market,10,44,18,16,5,478,20,10,20,30,5,06/01/2010,Espresso,Caffe Mocha,Regular
918,Oklahoma,South,Small Market,9,44,18,17,5,486,20,10,20,30,5,07/01/2010,Espresso,Caffe Mocha,Regular
918,Oklahoma,South,Small Market,10,41,16,15,4,484,20,10,20,30,5,08/01/2010,Espresso,Caffe Mocha,Regular
918,Oklahoma,South,Small Market,29,80,32,19,8,482,30,20,40,60,5,11/01/2010,Espresso,Caffe Mocha,Regular
918,Oklahoma,South,Small Market,18,49,20,15,5,464,30,10,30,40,5,05/01/2011,Espresso,Caffe Mocha,Regular
918,Oklahoma,South,Small Market,14,44,18,15,5,478,20,10,20,30,5,06/01/2011,Espresso,Caffe Mocha,Regular
918,Oklahoma,South,Small Market,12,44,18,16,5,486,20,10,20,30,5,07/01/2011,Espresso,Caffe Mocha,Regular
918,Oklahoma,South,Small Market,99,278,111,68,36,767,90,90,140,230,6,06/01/2010,Espresso,Decaf Espresso,Decaf
918,Oklahoma,South,Small Market,62,197,78,57,25,798,40,60,90,150,6,11/01/2010,Espresso,Decaf Espresso,Decaf
918,Oklahoma,South,Small Market,137,276,111,63,36,767,90,90,140,230,6,06/01/2011,Espresso,Decaf Espresso,Decaf
918,Oklahoma,South,Small Market,107,236,88,61,29,817,60,60,110,170,6,12/01/2011,Espresso,Decaf Espresso,Decaf
918,Oklahoma,South,Small Market,13,120,54,53,20,312,20,50,60,110,8,01/01/2010,Herbal Tea,Chamomile,Decaf
918,Oklahoma,South,Small Market,11,118,53,54,20,306,20,50,60,110,8,02/01/2010,Herbal Tea,Chamomile,Decaf
918,Oklahoma,South,Small Market,17,130,58,55,22,338,20,50,70,120,8,05/01/2010,Herbal Tea,Chamomile,Decaf
918,Oklahoma,South,Small Market,19,133,59,55,22,377,30,50,80,130,8,06/01/2010,Herbal Tea,Chamomile,Decaf
918,Oklahoma,South,Small Market,13,121,54,54,20,391,20,50,60,110,8,11/01/2010,Herbal Tea,Chamomile,Decaf
918,Oklahoma,South,Small Market,20,134,54,56,20,312,20,50,60,110,8,01/01/2011,Herbal Tea,Chamomile,Decaf
918,Oklahoma,South,Small Market,19,128,54,53,20,301,20,50,60,110,8,03/01/2011,Herbal Tea,Chamomile,Decaf
918,Oklahoma,South,Small Market,22,135,57,55,21,313,30,50,70,120,8,04/01/2011,Herbal Tea,Chamomile,Decaf
918,Oklahoma,South,Small Market,28,139,63,53,23,397,20,60,70,130,8,08/01/2011,Herbal Tea,Chamomile,Decaf
918,Oklahoma,South,Small Market,17,221,92,112,83,599,40,80,130,210,9,05/01/2010,Herbal Tea,Lemon,Decaf
918,Oklahoma,South,Small Market,25,242,95,115,86,532,30,90,130,220,9,03/01/2011,Herbal Tea,Lemon,Decaf
918,Oklahoma,South,Small Market,24,242,95,116,86,554,30,90,130,220,9,04/01/2011,Herbal Tea,Lemon,Decaf
918,Oklahoma,South,Small Market,35,262,110,120,100,665,40,100,150,250,9,06/01/2011,Herbal Tea,Lemon,Decaf
918,Oklahoma,South,Small Market,25,245,96,117,87,683,40,80,120,200,9,10/01/2011,Herbal Tea,Lemon,Decaf
918,Oklahoma,South,Small Market,98,267,112,57,34,-120,90,90,130,220,4,04/01/2010,Espresso,Caffe Latte,Regular
918,Oklahoma,South,Small Market,101,273,114,58,35,-387,100,90,140,230,4,05/01/2010,Espresso,Caffe Latte,Regular
918,Oklahoma,South,Small Market,105,282,118,59,36,-660,100,100,140,240,4,06/01/2010,Espresso,Caffe Latte,Regular
918,Oklahoma,South,Small Market,102,277,116,59,35,-1278,100,90,140,230,4,08/01/2010,Espresso,Caffe Latte,Regular
918,Oklahoma,South,Small Market,89,245,102,54,31,-2003,60,80,100,180,4,11/01/2010,Espresso,Caffe Latte,Regular
918,Oklahoma,South,Small Market,121,320,134,65,41,-2248,90,100,140,240,4,12/01/2010,Espresso,Caffe Latte,Regular
918,Oklahoma,South,Small Market,139,271,114,54,35,-387,100,90,140,230,4,05/01/2011,Espresso,Caffe Latte,Regular
918,Oklahoma,South,Small Market,141,275,116,55,35,-1278,100,90,140,230,4,08/01/2011,Espresso,Caffe Latte,Regular
918,Oklahoma,South,Small Market,122,245,96,52,29,-1555,80,80,110,190,4,09/01/2011,Espresso,Caffe Latte,Regular
918,Oklahoma,South,Small Market,180,341,134,65,41,-2248,90,100,140,240,4,12/01/2011,Espresso,Caffe Latte,Regular
920,Wisconsin,Central,Small Market,16,127,57,54,21,313,20,60,70,130,1,04/01/2010,Coffee,Amaretto,Regular
920,Wisconsin,Central,Small Market,18,133,59,56,22,403,20,60,70,130,1,07/01/2010,Coffee,Amaretto,Regular
920,Wisconsin,Central,Small Market,33,155,65,58,24,403,30,60,80,140,1,12/01/2011,Coffee,Amaretto,Regular
920,Wisconsin,Central,Small Market,15,220,92,113,83,541,40,90,140,230,2,02/01/2010,Coffee,Columbian,Regular
920,Wisconsin,Central,Small Market,48,314,133,139,120,705,60,140,190,330,2,08/01/2011,Coffee,Columbian,Regular
920,Wisconsin,Central,Small Market,63,212,91,58,30,533,90,90,130,220,3,06/01/2010,Coffee,Decaf Irish Cream,Decaf
920,Wisconsin,Central,Small Market,71,227,97,59,32,575,80,100,130,230,3,07/01/2010,Coffee,Decaf Irish Cream,Decaf
920,Wisconsin,Central,Small Market,91,215,86,55,28,547,100,80,120,200,3,10/01/2011,Coffee,Decaf Irish Cream,Decaf
920,Wisconsin,Central,Small Market,76,192,77,52,25,557,60,70,100,170,3,11/01/2011,Coffee,Decaf Irish Cream,Decaf
920,Wisconsin,Central,Small Market,70,226,103,53,31,1073,100,110,150,260,5,08/01/2010,Espresso,Caffe Mocha,Regular
920,Wisconsin,Central,Small Market,45,164,75,44,23,1063,70,90,110,200,5,11/01/2010,Espresso,Caffe Mocha,Regular
920,Wisconsin,Central,Small Market,79,194,83,46,25,1063,80,90,120,210,5,09/01/2011,Espresso,Caffe Mocha,Regular
920,Wisconsin,Central,Small Market,36,115,50,29,16,587,60,50,80,130,6,07/01/2010,Espresso,Decaf Espresso,Decaf
920,Wisconsin,Central,Small Market,47,110,45,26,14,605,50,50,70,120,6,04/01/2011,Espresso,Decaf Espresso,Decaf
920,Wisconsin,Central,Small Market,16,55,22,19,7,570,30,20,40,60,6,11/01/2011,Espresso,Decaf Espresso,Decaf
920,Wisconsin,Central,Small Market,29,104,39,36,12,380,40,30,60,90,8,07/01/2010,Herbal Tea,Chamomile,Decaf
920,Wisconsin,Central,Small Market,53,151,57,41,17,349,70,40,90,130,8,09/01/2010,Herbal Tea,Chamomile,Decaf
920,Wisconsin,Central,Small Market,48,141,53,40,16,321,50,50,80,130,8,11/01/2010,Herbal Tea,Chamomile,Decaf
920,Wisconsin,Central,Small Market,30,107,41,36,12,320,30,30,60,90,8,12/01/2010,Herbal Tea,Chamomile,Decaf
920,Wisconsin,Central,Small Market,93,178,62,42,19,346,70,50,90,140,8,03/01/2011,Herbal Tea,Chamomile,Decaf
920,Wisconsin,Central,Small Market,45,114,41,36,12,320,30,30,60,90,8,12/01/2011,Herbal Tea,Chamomile,Decaf
920,Wisconsin,Central,Small Market,58,144,59,27,16,842,60,50,70,120,9,06/01/2010,Herbal Tea,Lemon,Decaf
920,Wisconsin,Central,Small Market,64,123,47,25,13,772,50,40,60,100,9,02/01/2011,Herbal Tea,Lemon,Decaf
920,Wisconsin,Central,Small Market,41,137,56,40,17,382,50,40,80,120,11,02/01/2010,Tea,Darjeeling,Regular
920,Wisconsin,Central,Small Market,27,110,45,38,14,410,30,30,60,90,11,05/01/2010,Tea,Darjeeling,Regular
920,Wisconsin,Central,Small Market,24,99,40,35,12,443,20,30,50,80,11,06/01/2010,Tea,Darjeeling,Regular
920,Wisconsin,Central,Small Market,21,90,36,33,11,462,10,30,40,70,11,07/01/2010,Tea,Darjeeling,Regular
920,Wisconsin,Central,Small Market,20,90,36,34,11,458,10,30,40,70,11,08/01/2010,Tea,Darjeeling,Regular
920,Wisconsin,Central,Small Market,31,113,46,36,14,454,30,30,60,90,11,09/01/2010,Tea,Darjeeling,Regular
920,Wisconsin,Central,Small Market,1,150,63,86,57,506,10,50,80,130,12,03/01/2010,Tea,Earl Grey,Regular
920,Wisconsin,Central,Small Market,-3,131,55,79,49,627,0,40,60,100,12,12/01/2010,Tea,Earl Grey,Regular
920,Wisconsin,Central,Small Market,4,165,65,87,58,513,10,50,80,130,12,02/01/2011,Tea,Earl Grey,Regular
925,California,West,Major Market,-41,125,109,57,34,796,-30,130,20,150,1,03/01/2010,Coffee,Amaretto,Regular
925,California,West,Major Market,-174,130,148,91,48,1071,-110,180,-30,150,3,02/01/2011,Coffee,Decaf Irish Cream,Decaf
925,California,West,Major Market,-196,162,195,102,64,1952,-140,240,-40,200,3,05/01/2011,Coffee,Decaf Irish Cream,Decaf
925,California,West,Major Market,-196,167,200,103,66,2393,-140,250,-40,210,3,06/01/2011,Coffee,Decaf Irish Cream,Decaf
925,California,West,Major Market,171,282,108,42,30,971,120,80,130,210,8,10/01/2011,Herbal Tea,Chamomile,Decaf
925,California,West,Major Market,135,228,94,35,26,562,80,60,90,150,12,06/01/2011,Tea,Earl Grey,Regular
925,California,West,Major Market,148,478,239,91,66,1464,150,220,230,450,4,04/01/2010,Espresso,Caffe Latte,Regular
936,Texas,South,Major Market,185,520,239,96,74,1246,340,350,420,770,2,10/01/2010,Coffee,Columbian,Regular
936,Texas,South,Major Market,39,98,40,26,13,536,40,40,60,100,3,11/01/2011,Coffee,Decaf Irish Cream,Decaf
936,Texas,South,Major Market,91,213,87,35,24,756,90,70,110,180,5,03/01/2010,Espresso,Caffe Mocha,Regular
936,Texas,South,Major Market,47,147,59,47,19,411,40,50,70,120,8,11/01/2011,Herbal Tea,Chamomile,Decaf
936,Texas,South,Major Market,31,114,46,37,14,424,30,40,60,100,9,11/01/2010,Herbal Tea,Lemon,Decaf
936,Texas,South,Major Market,33,135,54,48,17,-321,40,40,70,110,4,06/01/2010,Espresso,Caffe Latte,Regular
937,Ohio,Central,Major Market,33,140,60,47,19,329,50,60,80,140,1,02/01/2010,Coffee,Amaretto,Regular
937,Ohio,Central,Major Market,32,134,57,45,18,323,50,60,80,140,1,03/01/2010,Coffee,Amaretto,Regular
937,Ohio,Central,Major Market,28,107,43,36,13,419,60,30,70,100,2,10/01/2010,Coffee,Columbian,Regular
937,Ohio,Central,Major Market,42,114,43,36,13,419,60,30,70,100,2,10/01/2011,Coffee,Columbian,Regular
937,Ohio,Central,Major Market,-6,107,44,69,40,496,20,40,70,110,3,06/01/2010,Coffee,Decaf Irish Cream,Decaf
937,Ohio,Central,Major Market,129,326,153,66,42,1319,140,190,200,390,5,12/01/2011,Espresso,Caffe Mocha,Regular
937,Ohio,Central,Major Market,8,109,49,52,18,414,20,50,70,120,6,08/01/2010,Espresso,Decaf Espresso,Decaf
937,Ohio,Central,Major Market,25,145,58,59,22,338,40,60,90,150,6,01/01/2011,Espresso,Decaf Espresso,Decaf
937,Ohio,Central,Major Market,24,132,55,53,20,410,40,70,80,150,6,11/01/2011,Espresso,Decaf Espresso,Decaf
937,Ohio,Central,Major Market,29,80,32,19,8,456,50,20,50,70,8,01/01/2010,Herbal Tea,Chamomile,Decaf
937,Ohio,Central,Major Market,14,50,20,16,5,482,30,10,30,40,8,09/01/2010,Herbal Tea,Chamomile,Decaf
937,Ohio,Central,Major Market,16,53,21,16,5,480,30,0,30,30,8,10/01/2010,Herbal Tea,Chamomile,Decaf
937,Ohio,Central,Major Market,29,80,32,19,8,482,30,30,40,70,8,11/01/2010,Herbal Tea,Chamomile,Decaf
937,Ohio,Central,Major Market,25,73,29,19,8,490,30,20,40,60,8,12/01/2010,Herbal Tea,Chamomile,Decaf
937,Ohio,Central,Major Market,24,56,21,16,5,480,30,0,30,30,8,10/01/2011,Herbal Tea,Chamomile,Decaf
937,Ohio,Central,Major Market,22,56,23,17,6,868,40,10,40,50,9,07/01/2011,Herbal Tea,Lemon,Decaf
937,Ohio,Central,Major Market,30,70,27,19,7,859,30,10,30,40,9,10/01/2011,Herbal Tea,Lemon,Decaf
937,Ohio,Central,Major Market,108,237,88,61,29,653,70,70,120,190,11,04/01/2011,Tea,Darjeeling,Regular
937,Ohio,Central,Major Market,97,267,112,58,34,502,90,90,140,230,12,04/01/2010,Tea,Earl Grey,Regular
937,Ohio,Central,Major Market,105,282,118,59,36,636,90,100,140,240,12,06/01/2010,Tea,Earl Grey,Regular
940,Texas,South,Major Market,166,467,214,87,66,923,240,260,320,580,2,03/01/2010,Coffee,Columbian,Regular
940,Texas,South,Major Market,345,672,311,109,96,1296,340,390,450,840,2,08/01/2011,Coffee,Columbian,Regular
940,Texas,South,Major Market,93,190,78,37,25,593,100,90,130,220,3,04/01/2011,Coffee,Decaf Irish Cream,Decaf
940,Texas,South,Major Market,46,143,57,46,18,323,50,50,80,130,8,03/01/2011,Herbal Tea,Chamomile,Decaf
941,Florida,East,Major Market,137,276,111,63,36,767,110,100,160,260,2,06/01/2011,Coffee,Columbian,Regular
941,Florida,East,Major Market,17,227,95,115,86,532,30,90,130,220,5,03/01/2010,Espresso,Caffe Mocha,Regular
941,Florida,East,Major Market,35,317,133,149,120,705,60,120,190,310,5,08/01/2010,Espresso,Caffe Mocha,Regular
941,Florida,East,Major Market,48,314,133,139,120,705,60,120,190,310,5,08/01/2011,Espresso,Caffe Mocha,Regular
941,Florida,East,Major Market,54,188,80,54,26,415,70,70,110,180,6,03/01/2010,Espresso,Decaf Espresso,Decaf
941,Florida,East,Major Market,86,212,85,56,28,555,70,80,110,190,6,09/01/2011,Espresso,Decaf Espresso,Decaf
941,Florida,East,Major Market,35,110,48,27,15,599,30,30,50,80,8,05/01/2010,Herbal Tea,Chamomile,Decaf
941,Florida,East,Major Market,35,110,48,27,15,593,30,30,50,80,8,06/01/2010,Herbal Tea,Chamomile,Decaf
941,Florida,East,Major Market,65,168,78,42,24,995,50,50,80,130,10,05/01/2011,Herbal Tea,Mint,Decaf
941,Florida,East,Major Market,44,114,46,24,12,880,60,40,80,120,11,08/01/2010,Tea,Darjeeling,Regular
949,California,West,Major Market,408,759,271,152,94,2101,370,340,500,840,2,01/01/2011,Coffee,Columbian,Regular
949,California,West,Major Market,44,134,54,46,17,641,30,30,60,90,13,06/01/2011,Tea,Green Tea,Regular
949,California,West,Major Market,41,130,52,46,17,668,20,30,50,80,13,07/01/2011,Tea,Green Tea,Regular
949,California,West,Major Market,100,232,95,37,26,809,100,80,120,200,8,02/01/2010,Herbal Tea,Chamomile,Decaf
949,California,West,Major Market,184,298,123,42,34,947,140,100,160,260,8,06/01/2011,Herbal Tea,Chamomile,Decaf
949,California,West,Major Market,156,498,249,93,69,1775,160,230,240,470,4,09/01/2010,Espresso,Caffe Latte,Regular
949,California,West,Major Market,233,534,250,94,70,1820,160,240,240,480,4,12/01/2011,Espresso,Caffe Latte,Regular
951,California,West,Major Market,-88,102,127,63,40,2947,-90,150,-30,120,1,12/01/2010,Coffee,Amaretto,Regular
951,California,West,Major Market,235,623,249,139,87,2580,310,290,450,740,2,11/01/2010,Coffee,Columbian,Regular
951,California,West,Major Market,-117,130,154,93,50,3654,-100,220,-30,190,3,10/01/2010,Coffee,Decaf Irish Cream,Decaf
951,California,West,Major Market,-221,205,224,117,73,4216,-150,260,-40,220,3,12/01/2011,Coffee,Decaf Irish Cream,Decaf
951,California,West,Major Market,26,290,121,143,110,910,30,110,160,270,5,09/01/2010,Espresso,Caffe Mocha,Regular
951,California,West,Major Market,69,408,173,176,156,927,60,160,230,390,5,08/01/2011,Espresso,Caffe Mocha,Regular
951,California,West,Major Market,39,309,121,143,110,910,30,110,160,270,5,09/01/2011,Espresso,Caffe Mocha,Regular
951,California,West,Major Market,202,545,234,109,77,1282,200,220,300,520,6,02/01/2010,Espresso,Decaf Espresso,Decaf
951,California,West,Major Market,316,611,234,114,77,1310,200,220,300,520,6,01/01/2011,Espresso,Decaf Espresso,Decaf
951,California,West,Major Market,276,554,239,95,74,1246,170,190,220,410,9,10/01/2011,Herbal Tea,Lemon,Decaf
951,California,West,Major Market,43,132,58,31,19,548,50,40,70,110,10,09/01/2010,Herbal Tea,Mint,Decaf
951,California,West,Major Market,142,238,91,36,25,777,80,60,90,150,11,04/01/2011,Tea,Darjeeling,Regular
951,California,West,Major Market,166,274,113,40,31,897,90,70,110,180,11,06/01/2011,Tea,Darjeeling,Regular
951,California,West,Major Market,84,198,81,33,22,441,70,50,80,130,12,03/01/2010,Tea,Earl Grey,Regular
951,California,West,Major Market,191,451,211,83,59,1778,140,200,210,410,4,11/01/2011,Espresso,Caffe Latte,Regular
954,Florida,East,Major Market,68,210,84,58,27,651,70,80,110,190,2,01/01/2010,Coffee,Columbian,Regular
954,Florida,East,Major Market,144,283,114,63,37,810,120,100,170,270,2,08/01/2011,Coffee,Columbian,Regular
954,Florida,East,Major Market,95,218,82,59,27,788,90,60,110,170,2,10/01/2011,Coffee,Columbian,Regular
954,Florida,East,Major Market,81,230,96,53,29,666,80,90,120,210,3,09/01/2010,Coffee,Decaf Irish Cream,Decaf
